@RELATION svm_rbf_movie8class
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Speech,Music,Others1,Others2,Others3,Shots,Fights,Screams}

@DATA
0.165003,0.021848,3.118302,0.251789,0.207864,1.562076,0.008102,0.273344,-23.831798,0.622216,-0.656006,0.000244,0.026685,0.565650,-0.109628,-0.410942,-0.205460,0.075457,0.009233,-0.046342,-0.035703,0.007016,0.002705,0.006076,0.007002,0.012612,0.013516,0.015557,0.009829,0.020871,0.010812,0.014570,0.006202,0.013763,0.001345,0.000113,0.003717,0.001394,0.000645,0.009870,0.000176,0.001281,0.006969,-0.025018,-0.000984,0.006507,0.010054,-0.002253,-0.012293,0.003032,-0.008698,-0.007824,0.013873,-0.000039,-0.002180,0.000025,0.000031,-0.000471,-0.000225,-0.000090,0.000084,0.000039,-0.000270,-0.000006,-0.000052,-0.000077,-0.000002,-0.000131,0.042477,0.016913,0.220985,0.042883,0.031069,0.394866,0.004464,0.089085,1.122144,0.730683,0.425447,0.368115,0.288395,0.409786,0.375461,0.347020,0.432797,0.358279,0.269409,0.244062,0.261634,0.005333,0.003487,0.005974,0.007352,0.013991,0.017940,0.015968,0.012046,0.028475,0.011076,0.015794,0.007152,0.008324,0.043361,0.017323,0.293461,0.047678,0.027733,0.467155,0.004639,0.104840,1.209226,0.733642,0.527898,0.377460,0.375766,0.377088,0.390815,0.341119,0.367086,0.393083,0.326217,0.265959,0.320598,0.007052,0.004773,0.006936,0.008328,0.013266,0.021748,0.021668,0.014124,0.035343,0.014511,0.021237,0.010517,0.011180,Screams
0.086327,0.034900,3.146415,0.190644,0.215566,0.791003,0.008419,0.125500,-23.019691,2.130851,0.035303,0.397048,0.119640,0.490856,0.159333,0.192482,0.204867,-0.151794,0.084780,0.059156,0.097585,0.012581,0.002697,0.024412,0.010505,0.037686,0.009148,0.025149,0.001442,0.004971,0.022453,0.073543,0.005849,0.026877,-0.000814,0.001098,0.002844,-0.000610,-0.000256,-0.003208,0.000123,-0.003063,0.069134,0.013981,0.000550,0.007671,0.003042,-0.019302,-0.005074,-0.004164,-0.006877,0.000877,-0.012763,-0.003512,-0.005339,0.000716,0.000010,-0.000103,0.000629,0.000931,0.000206,-0.000374,-0.000005,0.000742,0.000180,-0.002676,0.000056,-0.000470,0.031120,0.019791,0.102341,0.033687,0.027900,0.450801,0.004398,0.070838,1.111557,0.517061,0.377807,0.308213,0.195788,0.223771,0.298483,0.255302,0.248275,0.270850,0.230892,0.215555,0.155832,0.011303,0.002306,0.017900,0.007673,0.029838,0.010595,0.019128,0.001538,0.006275,0.017918,0.053459,0.011487,0.011560,0.034599,0.015535,0.127634,0.039701,0.026366,0.430425,0.005910,0.075735,0.872073,0.520339,0.368477,0.364971,0.237142,0.293400,0.318264,0.277754,0.356633,0.318555,0.294401,0.278259,0.187481,0.013152,0.003310,0.022024,0.008460,0.043518,0.012009,0.022632,0.002178,0.006453,0.023899,0.060418,0.019854,0.013919,Screams
0.172972,0.028843,3.134697,0.256918,0.196715,1.375219,0.008489,0.257708,-24.103753,0.077226,-0.683049,-0.094094,-0.458343,0.389053,-0.250164,-0.276752,-0.034972,-0.069636,0.104071,-0.070637,0.133064,0.008208,0.006100,0.014163,0.011910,0.008945,0.005584,0.005080,0.005924,0.012165,0.008008,0.009003,0.005795,0.011112,0.002563,0.000727,-0.000269,0.001507,0.000507,0.010045,0.000117,0.001315,0.062385,-0.023944,0.001399,0.032520,0.004638,0.008121,-0.001898,-0.013197,0.012644,-0.003882,0.005673,-0.001200,-0.000493,-0.000008,0.000074,-0.001094,-0.001026,-0.000239,-0.000123,-0.000052,-0.000006,-0.000043,-0.000392,0.000240,0.001202,-0.000155,0.047465,0.026512,0.271385,0.032966,0.029391,0.410586,0.004783,0.066800,1.319597,0.833544,0.371324,0.556248,0.414280,0.330655,0.399372,0.319551,0.337719,0.388916,0.322434,0.307123,0.183967,0.011662,0.007925,0.019202,0.012137,0.009387,0.007500,0.005343,0.006893,0.016721,0.007760,0.009226,0.008240,0.007219,0.042257,0.020511,0.395286,0.035790,0.027967,0.401082,0.005224,0.086936,1.128903,0.692392,0.364786,0.413370,0.473025,0.339927,0.348830,0.300484,0.346566,0.354101,0.338050,0.353089,0.213223,0.012548,0.009584,0.026276,0.013695,0.009156,0.008580,0.006357,0.008507,0.022063,0.010230,0.012966,0.008743,0.010006,Screams
0.146089,0.029774,3.138841,0.229623,0.191271,1.364487,0.008379,0.225375,-23.552146,0.574306,-0.577032,-0.147235,-0.504806,0.323851,-0.067056,0.242805,0.088175,-0.317193,-0.367307,-0.122559,0.104694,0.008214,0.014030,0.031524,0.019094,0.013689,0.005455,0.003605,0.002265,0.007147,0.006425,0.008748,0.007860,0.015554,-0.006425,-0.001523,0.019458,-0.001133,-0.000990,-0.013219,0.000428,-0.007438,-0.074531,0.003044,-0.035445,-0.029550,-0.021075,0.031310,-0.032096,0.021688,0.016269,-0.039764,-0.052179,0.012752,0.035004,-0.000969,-0.000786,0.012841,-0.000671,-0.001519,-0.000381,-0.001227,-0.000116,-0.000295,-0.000540,-0.000687,-0.000264,0.003350,0.042144,0.029128,0.115498,0.028091,0.025815,0.466411,0.004475,0.077908,1.590485,0.984287,0.547266,0.434872,0.180287,0.346989,0.402962,0.296257,0.298942,0.287768,0.257934,0.254708,0.170510,0.011091,0.015934,0.034247,0.026133,0.012099,0.006111,0.003421,0.002674,0.007765,0.004397,0.007099,0.007807,0.012066,0.047022,0.028245,0.163233,0.027881,0.022474,0.526837,0.005906,0.100791,1.694089,0.940262,0.529378,0.301440,0.266611,0.393751,0.395705,0.304647,0.386244,0.307204,0.267491,0.338486,0.232762,0.015797,0.022117,0.026510,0.034702,0.014228,0.008159,0.005587,0.002907,0.009253,0.006593,0.008264,0.011438,0.014039,Screams
0.140530,0.030683,3.068641,0.218283,0.194685,1.460184,0.005935,0.241833,-22.662411,1.043351,-0.515150,0.227921,-0.162121,0.663999,-0.070631,0.028492,0.032260,-0.005738,0.108449,-0.049083,0.082670,0.009167,0.006931,0.018600,0.010749,0.017483,0.009926,0.016778,0.005749,0.012463,0.010951,0.020113,0.007375,0.012308,-0.000438,0.000226,-0.006821,-0.000802,-0.000334,-0.004246,0.000067,-0.000875,0.022221,0.017331,-0.016779,0.000100,-0.001588,-0.004217,0.001600,-0.001917,0.001622,-0.009242,-0.009015,-0.003768,0.002629,0.000223,0.000135,0.000166,-0.000046,0.000076,0.000110,0.000136,0.000008,-0.000382,-0.000131,0.000355,0.000301,-0.000057,0.033990,0.025923,0.313511,0.026351,0.023910,0.293615,0.002559,0.054239,1.325732,0.647121,0.380910,0.335803,0.339033,0.357144,0.280321,0.328744,0.308647,0.262147,0.275000,0.213670,0.177463,0.009036,0.006452,0.016347,0.012206,0.014336,0.010084,0.015962,0.005898,0.014875,0.010217,0.017706,0.007224,0.006897,0.033900,0.020765,0.397797,0.034535,0.025589,0.361066,0.003349,0.070963,1.189730,0.639269,0.425274,0.416225,0.344300,0.427715,0.302500,0.357898,0.334789,0.360400,0.299678,0.265847,0.237650,0.010870,0.008937,0.020410,0.016862,0.017444,0.014005,0.017826,0.008300,0.020357,0.013622,0.021216,0.008821,0.008842,Screams
0.171558,0.008010,3.091928,0.272219,0.236437,1.530878,0.006585,0.284813,-25.338967,0.928248,-0.607502,-0.210742,-0.183565,0.338505,0.052376,-0.167203,-0.000162,-0.133783,0.054155,0.202817,0.037475,0.008468,0.005326,0.014297,0.009468,0.014487,0.019142,0.018753,0.005084,0.010732,0.007983,0.008984,0.005957,0.012677,-0.001345,0.000002,0.003476,-0.001053,-0.000998,-0.010808,0.000916,-0.001000,-0.040603,-0.002541,-0.017092,-0.015426,0.014268,0.037842,0.030679,0.008946,-0.007787,-0.020013,-0.011737,-0.001446,0.006752,-0.000114,-0.000054,-0.000111,-0.000162,-0.000000,0.000052,0.000150,0.000009,-0.000186,-0.000480,-0.000140,0.000001,-0.000042,0.079427,0.008710,0.267728,0.058391,0.026348,0.680353,0.005884,0.187699,1.301259,0.571964,0.390045,0.411031,0.406010,0.373958,0.428674,0.322600,0.380075,0.301986,0.243046,0.185611,0.199803,0.007663,0.005395,0.014743,0.009324,0.021530,0.019354,0.024552,0.005589,0.014200,0.006097,0.007301,0.006790,0.008847,0.055879,0.005713,0.335398,0.045791,0.023156,0.511970,0.005350,0.132759,0.974166,0.466472,0.376547,0.383814,0.346996,0.436507,0.362956,0.340328,0.349796,0.320182,0.221760,0.172488,0.219204,0.009368,0.005951,0.018364,0.012266,0.025415,0.024250,0.032636,0.007800,0.013922,0.007876,0.010042,0.008560,0.012383,Screams
0.157196,0.031550,3.207727,0.235658,0.215467,1.360766,0.005580,0.254375,-22.880652,1.690407,0.002351,0.013726,-0.237572,-0.250450,-0.066148,-0.195014,-0.132306,0.468823,0.036643,0.120467,0.049548,0.011980,0.005076,0.008361,0.006053,0.017666,0.009862,0.028032,0.009404,0.018874,0.016715,0.016075,0.011606,0.013442,0.001272,0.001033,0.003181,-0.000576,-0.001233,0.009919,0.000118,-0.000042,0.022824,-0.017570,0.006580,0.006261,-0.015258,0.002017,0.000846,0.004464,0.001682,0.006396,-0.003812,-0.004280,-0.003349,0.000071,0.000102,-0.000109,-0.000053,-0.000116,-0.000166,-0.000554,-0.000126,-0.000158,-0.000191,-0.000265,0.000160,-0.000052,0.060344,0.020918,0.076004,0.048850,0.016091,0.587722,0.002735,0.124822,0.863780,0.893463,0.228719,0.234875,0.279803,0.182047,0.266078,0.198292,0.227819,0.197741,0.200129,0.196205,0.175414,0.008291,0.006290,0.006532,0.004720,0.012092,0.010125,0.020298,0.016201,0.015999,0.016439,0.013212,0.009118,0.006863,0.025962,0.009312,0.084649,0.019522,0.011691,0.288701,0.002553,0.062405,0.345761,0.324446,0.199301,0.221929,0.202832,0.176793,0.236217,0.206578,0.227934,0.194273,0.202384,0.209289,0.219867,0.008523,0.007884,0.009023,0.005653,0.008594,0.013283,0.023635,0.026222,0.020042,0.015566,0.008688,0.009367,0.009221,Screams
0.121861,0.057640,3.223635,0.195667,0.185850,0.886612,0.010901,0.158250,-22.906309,1.212588,-0.570316,0.556621,-0.050983,-0.324844,0.138820,0.364875,0.276034,-0.099734,-0.232958,0.321373,0.047799,0.009196,0.007845,0.066453,0.008715,0.015904,0.003096,0.011008,0.007453,0.005486,0.006641,0.011972,0.006979,0.022880,-0.002086,-0.000873,-0.001596,-0.001415,0.000093,-0.012910,0.000138,-0.002125,-0.050552,0.028131,0.007490,-0.006247,0.021608,0.015507,0.002219,-0.001621,0.001647,-0.008065,-0.000770,0.007215,0.002717,0.000066,-0.000023,0.003270,-0.000013,0.000026,-0.000011,0.000314,-0.000311,-0.000001,0.000087,0.000987,-0.000139,0.000824,0.033970,0.030133,0.098724,0.033585,0.015454,0.334925,0.007685,0.051623,1.218203,0.966002,0.397322,0.220620,0.252446,0.292112,0.176938,0.261041,0.259717,0.370801,0.302381,0.252492,0.179980,0.009516,0.015307,0.060659,0.007743,0.016200,0.003089,0.011256,0.015208,0.005927,0.005290,0.015678,0.007933,0.015528,0.015040,0.020970,0.104710,0.017242,0.013565,0.216724,0.008222,0.033147,0.626690,0.395497,0.313370,0.278757,0.185855,0.202480,0.216554,0.255685,0.263486,0.222845,0.250097,0.254146,0.184430,0.010495,0.020718,0.071911,0.007863,0.010930,0.003396,0.009377,0.020867,0.004863,0.006544,0.018198,0.007099,0.017873,Screams
0.120477,0.017740,3.142577,0.199300,0.188966,0.882306,0.011768,0.167564,-25.146950,1.147026,-0.776132,0.779783,0.400782,0.025782,0.468175,0.016647,0.128029,0.145421,0.129482,0.107009,-0.055965,0.003498,0.005738,0.024848,0.013702,0.036644,0.006924,0.021083,0.013450,0.007351,0.006758,0.008236,0.006293,0.018770,-0.001841,-0.000096,0.009238,-0.000884,0.000075,-0.011233,0.000434,-0.001559,-0.036434,0.030355,-0.000185,-0.027202,-0.006686,0.029318,0.006068,-0.004470,-0.006552,0.002671,-0.001331,-0.007674,-0.012504,-0.000176,-0.001048,-0.000075,-0.000024,-0.000129,-0.000009,0.000778,0.003726,0.000035,-0.000195,-0.000012,-0.000038,0.000651,0.048470,0.019290,0.172571,0.034944,0.027590,0.343195,0.007030,0.066237,1.755093,1.105577,0.620925,0.515041,0.292179,0.427344,0.267576,0.266846,0.199082,0.242127,0.242687,0.241723,0.174282,0.003186,0.010886,0.031199,0.017050,0.035212,0.012854,0.023464,0.030327,0.011395,0.009464,0.008975,0.006251,0.012676,0.034515,0.014019,0.227552,0.036768,0.025209,0.364107,0.009836,0.056926,1.103047,0.668644,0.504272,0.348658,0.303066,0.346163,0.272490,0.252754,0.268043,0.239417,0.281135,0.290459,0.254442,0.003935,0.011473,0.039193,0.021623,0.040739,0.018919,0.027228,0.031719,0.014230,0.016224,0.010556,0.006464,0.013366,Screams
0.142820,0.042975,3.209916,0.214483,0.198441,1.422724,0.006077,0.212207,-22.008782,0.948909,-1.030576,0.504659,0.166947,0.244436,0.177069,0.034122,-0.031941,0.201062,-0.108183,0.127295,0.006494,0.007641,0.009842,0.016689,0.008829,0.009894,0.009302,0.018160,0.009926,0.006881,0.010414,0.030266,0.003748,0.012763,-0.000978,-0.000555,0.001170,-0.000518,-0.000413,-0.003355,0.000059,-0.001638,-0.015160,0.002572,0.005390,0.013577,-0.001346,-0.002967,-0.010897,0.002503,0.005978,-0.004749,-0.003209,0.006139,-0.003838,0.000074,0.000308,0.000593,0.000023,-0.000072,-0.000788,0.000177,-0.000061,-0.000111,0.000018,-0.000156,0.000031,-0.000045,0.027563,0.019086,0.091230,0.025283,0.019324,0.291516,0.002662,0.051998,0.793769,0.586466,0.367296,0.322985,0.291071,0.301420,0.338589,0.276263,0.223206,0.244365,0.222661,0.247911,0.217024,0.005100,0.012504,0.012793,0.007054,0.007910,0.010075,0.013863,0.012520,0.008645,0.010240,0.023651,0.003341,0.006327,0.025582,0.018239,0.130158,0.022644,0.015292,0.286072,0.002482,0.051019,0.685165,0.479479,0.373424,0.291251,0.277198,0.283313,0.304439,0.259477,0.246430,0.267750,0.236294,0.235468,0.242048,0.007400,0.015713,0.015617,0.008973,0.010309,0.013405,0.017580,0.017288,0.010018,0.014541,0.031832,0.004405,0.007834,Screams
0.184230,0.065275,3.246681,0.265933,0.225762,1.569902,0.006004,0.253625,-21.686604,0.733497,-0.887885,-0.074873,-0.194929,-0.518100,0.241626,0.833180,0.074101,-0.184618,0.046163,-0.271735,-0.008881,0.009275,0.018047,0.018235,0.037437,0.005371,0.015109,0.011408,0.001036,0.002114,0.003487,0.004506,0.002548,0.015281,0.006946,0.001934,0.007298,0.004959,0.000320,0.047718,0.000122,0.020000,0.021212,-0.052230,0.027369,-0.027862,-0.016687,0.028207,-0.035608,0.028851,-0.022327,-0.024147,-0.019481,0.014088,0.010212,-0.000517,-0.000095,0.000181,0.001246,0.000401,-0.000262,-0.000131,-0.000082,-0.000519,-0.000419,-0.000024,-0.000106,0.000171,0.055719,0.023798,0.059215,0.033866,0.014634,0.387228,0.003255,0.144377,0.396347,0.480826,0.354097,0.282523,0.320130,0.290053,0.408379,0.275124,0.274652,0.229318,0.182760,0.184384,0.141387,0.007351,0.014342,0.013255,0.031654,0.003997,0.026897,0.026329,0.000669,0.002598,0.002458,0.002953,0.002787,0.009715,0.023981,0.014833,0.079866,0.014150,0.010492,0.172640,0.003509,0.054181,0.328644,0.307253,0.232796,0.249678,0.311927,0.236478,0.249649,0.287670,0.269869,0.218669,0.271491,0.245891,0.166183,0.010805,0.012978,0.019006,0.042817,0.005221,0.037671,0.037403,0.000943,0.002937,0.003394,0.002956,0.003928,0.016275,Screams
0.142616,0.036068,3.070727,0.241346,0.238230,0.957724,0.009494,0.181694,-24.732942,0.788381,0.694851,0.981816,-0.066703,0.627893,-0.056563,0.399995,0.037468,0.025264,0.187056,-0.106795,0.154242,0.003019,0.002050,0.102548,0.004160,0.006086,0.003361,0.119175,0.000443,0.000595,0.002415,0.047501,0.002070,0.048358,-0.001509,-0.000507,0.000920,0.000241,0.001182,-0.009277,-0.000018,-0.002625,-0.008729,0.014770,-0.009617,-0.001647,0.002707,-0.012034,0.011167,0.003628,-0.001416,-0.006197,-0.014027,-0.001617,0.000850,-0.000047,0.000004,0.005851,-0.000002,-0.000378,0.000012,0.001922,0.000013,-0.000004,0.000076,-0.002951,0.000003,0.001173,0.071835,0.020544,0.195646,0.028776,0.032664,0.505640,0.005702,0.117899,0.917958,0.857329,0.426734,0.387553,0.382057,0.308973,0.306783,0.262642,0.270930,0.238963,0.185410,0.175836,0.162495,0.002536,0.004035,0.070591,0.007094,0.006078,0.006868,0.077006,0.000658,0.000649,0.002863,0.034956,0.005066,0.021180,0.044487,0.016827,0.175833,0.021938,0.020071,0.343984,0.005710,0.072160,0.664656,0.591800,0.489650,0.474363,0.392423,0.344545,0.325921,0.338620,0.302535,0.276389,0.217735,0.220871,0.172800,0.003419,0.005133,0.064111,0.010723,0.008433,0.008841,0.075233,0.000934,0.000857,0.004112,0.045828,0.006619,0.016213,Screams
0.077799,0.028102,3.006007,0.174406,0.220141,0.714001,0.010735,0.113342,-25.623909,1.509433,0.231979,1.126749,-0.002285,0.327931,0.222556,0.211287,0.175553,-0.004205,0.283813,0.042840,0.092355,0.003269,0.002305,0.070075,0.001865,0.006461,0.002498,0.177123,0.001092,0.001060,0.002166,0.072212,0.000806,0.059911,0.001020,-0.000050,0.006394,0.000117,-0.001222,0.017330,0.000252,0.005287,-0.016921,-0.038224,0.020909,0.030469,-0.017242,0.022774,-0.004019,0.002129,0.001522,-0.023191,0.005954,-0.032921,-0.006112,-0.000044,-0.000059,-0.003254,0.000015,-0.000403,-0.000427,0.001382,-0.000050,-0.000095,-0.000082,0.000802,-0.000004,-0.000288,0.046471,0.021946,0.202127,0.038125,0.018575,0.498348,0.006666,0.088814,1.066758,0.804454,0.245430,0.431747,0.376715,0.205879,0.182147,0.172529,0.252656,0.200167,0.269831,0.221255,0.179952,0.002092,0.003262,0.032886,0.002039,0.005730,0.003055,0.109559,0.001329,0.000862,0.002382,0.043652,0.001305,0.022371,0.027661,0.024270,0.234179,0.022074,0.018085,0.242511,0.009637,0.046661,0.752219,0.372368,0.263995,0.309842,0.266029,0.237414,0.255767,0.195426,0.266328,0.226999,0.163838,0.226319,0.253817,0.003475,0.003741,0.042774,0.002472,0.007576,0.003117,0.082849,0.001515,0.001020,0.003483,0.058124,0.001768,0.017563,Screams
0.083302,0.040435,2.973915,0.196783,0.237551,0.728815,0.010440,0.119417,-24.421468,1.410301,0.101756,1.247563,0.120079,0.361243,0.186871,0.286423,0.265899,-0.050153,0.219506,-0.045052,0.043483,0.004101,0.001668,0.118414,0.002725,0.006556,0.001549,0.119583,0.000971,0.000969,0.003477,0.082908,0.001036,0.054941,-0.001043,-0.000436,0.004351,0.000190,0.001108,-0.011518,0.000118,-0.005708,0.000976,0.033841,-0.025785,-0.019619,0.020352,-0.014498,0.007246,-0.015807,-0.001486,-0.000538,-0.010717,0.012909,-0.009002,0.000163,0.000007,0.002413,0.000032,-0.000140,0.000015,-0.004894,0.000012,0.000063,-0.000017,0.001815,-0.000003,-0.000186,0.039213,0.022974,0.216286,0.022588,0.022869,0.476140,0.006208,0.083441,1.002905,0.669643,0.293104,0.534669,0.367807,0.255685,0.277630,0.259740,0.199322,0.180151,0.163661,0.190522,0.177100,0.002813,0.002972,0.057923,0.003806,0.004698,0.001845,0.071682,0.001935,0.000952,0.002662,0.054175,0.001214,0.015177,0.035909,0.018199,0.268096,0.017137,0.019954,0.361582,0.008391,0.064461,0.789760,0.533945,0.284823,0.449351,0.401145,0.270632,0.286569,0.239188,0.233678,0.240123,0.211159,0.197256,0.196919,0.003925,0.004391,0.074629,0.005255,0.007262,0.002495,0.101301,0.002386,0.001004,0.003321,0.077511,0.001766,0.018442,Screams
0.264779,0.012749,3.071786,0.349467,0.269110,2.221591,0.003771,0.517458,-26.145216,0.496005,-0.210662,0.075623,0.020045,-0.039018,-0.087767,-0.067812,0.196400,0.129859,-0.020785,-0.073144,-0.075037,0.009544,0.004705,0.019319,0.007671,0.008653,0.008278,0.016788,0.002948,0.006419,0.009006,0.024913,0.005199,0.009905,0.003953,-0.000139,0.001939,0.008534,0.001197,0.066994,0.000001,0.022750,-0.188251,-0.020620,0.001353,-0.008603,0.027573,-0.001506,-0.003359,0.004423,0.029469,0.012931,-0.010281,-0.021453,0.002717,-0.000117,0.000089,0.000570,-0.002975,-0.000652,-0.000116,-0.002576,-0.000171,0.000000,-0.000459,0.000089,-0.000170,-0.000647,0.049585,0.012945,0.228968,0.032749,0.015674,0.431900,0.002350,0.114886,1.247146,0.847057,0.444909,0.249267,0.171766,0.257307,0.217576,0.223567,0.260230,0.248939,0.245039,0.218629,0.176307,0.009504,0.003438,0.014985,0.009373,0.006178,0.009694,0.013060,0.001956,0.003657,0.006252,0.020217,0.003764,0.005696,0.068388,0.008343,0.306487,0.043769,0.012720,0.518784,0.003059,0.161839,1.209069,0.751569,0.531656,0.349246,0.224787,0.287794,0.326615,0.246727,0.249959,0.310395,0.295330,0.279013,0.197242,0.012805,0.004486,0.016251,0.015492,0.007898,0.011608,0.014910,0.002592,0.004603,0.006802,0.028371,0.005283,0.007545,Screams
